,Afghanistan,Africa,Albania,Algeria,Andorra,Angola,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Asia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bonaire Sint Eustatius and Saba,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei,Bulgaria,Burkina Faso,Burundi,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czechia,Democratic Republic of Congo,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Europe,European Union,Faeroe Islands,Falkland Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,High income,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,International,Iran,Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kiribati,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Low income,Lower middle income,Luxembourg,Macao,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,Micronesia (country),Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Niue,North America,North Macedonia,Northern Cyprus,Norway,Oceania,Oman,Pakistan,Palau,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Pitcairn,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saint Helena,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovakia,Slovenia,Solomon Islands,Somalia,South Africa,South America,South Korea,South Sudan,Spain,Sri Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Tanzania,Thailand,Timor,Togo,Tokelau,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Upper middle income,Uruguay,Uzbekistan,Vanuatu,Vatican,Venezuela,Vietnam,Wallis and Futuna,World,Yemen,Zambia,Zimbabwe
432,,348276.0,,,,,,,20621.0,,,2750678.0,8539.0,11815.0,,,2513.0,,76.0,,17560.0,,,,,5161.0,,,,409085.0,,,5501.0,,,13584.0,,86583.0,,,,,350771.0,,16679.0,,,,,,,,,,34587.0,,15711.0,,,,4615.0,,,,,3662.0,,,1460211.0,1103424.0,,,,,157322.0,,,,,238317.0,,528.0,,,,,,,,,,4554703.0,,10824.0,50887.0,,2019723.0,,,,,8053.0,288.0,100478.0,182208.0,,,,,,,,,,,,1739.0,2677.0,,,,0.0,8957.0,10224.0,2397281.0,,784.0,,,27197.0,6170.0,,3912.0,,,,56524.0,,,,,,,,,,,,,41301.0,,1073.0,,,,,2344231.0,,,5252.0,9612.0,,,,,3336.0,,,31082.0,14734.0,,,13372.0,,43458.0,13979.0,10224.0,,,,,,,,152195.0,1731.0,53497.0,,,15314.0,,13897.0,1807.0,,,268.0,866273.0,67907.0,,136457.0,7500.0,,,,23488.0,,,,,,,,,,,,84632.0,,,,,1171.0,14742.0,254061.0,2160716.0,817073.0,28159.0,,,,,377.0,,7779281.0,,,3278.0
433,,140423.0,,,,,,,102258.0,,,2489807.0,13420.0,28740.0,,,2139.0,,364.0,,29236.0,,,,,7014.0,,,,398637.0,,,8019.0,,,23036.0,,70441.0,,,,,376653.0,,87016.0,,,,,1439.0,,,,,42728.0,,17741.0,,,80196.0,1704.0,,,,,5108.0,,,1705449.0,1290103.0,,,,9362.0,228504.0,,,,,253051.0,,654.0,32326.0,,,,,,,,,5155806.0,,9676.0,64167.0,,1359173.0,,,,,16793.0,1086.0,103178.0,195984.0,,36762.0,,,,,,,,,,2395.0,967.0,,,,211.0,11934.0,11371.0,1909416.0,1443.0,1025.0,,,30122.0,7862.0,,3640.0,,,,251238.0,,,,,,,120908.0,,,,,,41948.0,,1424.0,,,,,3113305.0,,,17290.0,22472.0,,,,,2741.0,,50.0,27247.0,45077.0,,82129.0,10991.0,,48199.0,24883.0,11371.0,,,,,,365.0,,100835.0,1249.0,45743.0,,,,,10614.0,4194.0,,,5213.0,1022427.0,63997.0,,140857.0,6713.0,,,,30529.0,,,,,,,,,,,,221014.0,,,,,4362.0,37460.0,290223.0,2707084.0,1417290.0,21848.0,,,,,145.0,,8493883.0,,,243.0
434,,340202.0,,,,,,,125481.0,,,2848569.0,16672.0,29250.0,17139.0,,3342.0,,506.0,,36425.0,1023.0,,,,7809.0,,,,424972.0,,,6994.0,,,32418.0,,78884.0,,,,,401465.0,,77155.0,,,,,4439.0,,,,,48258.0,,18902.0,,,66854.0,785.0,,,,,6443.0,,,2169756.0,1345294.0,,,,24727.0,235187.0,,,,,289989.0,,0.0,32337.0,,,,,,,,,5766217.0,,17022.0,51288.0,,1317105.0,,,,,17580.0,1154.0,81823.0,216416.0,,41392.0,,,,,,,,,,2530.0,22242.0,,,,201.0,15699.0,8906.0,2529532.0,2495.0,1175.0,,,28776.0,9781.0,,3555.0,,,,387132.0,,,,9470.0,,,200083.0,,,,,,42003.0,,1317.0,,,,,3685191.0,,,39409.0,17989.0,3650.0,,,,10273.0,,961.0,17985.0,25423.0,,,10994.0,,51403.0,353780.0,8906.0,,,,,,603.0,,100111.0,188.0,42379.0,,,,,10448.0,9770.0,,,21833.0,1081799.0,54614.0,,182601.0,8323.0,,,,30268.0,,,,,,,,,,,,137289.0,,,,,5898.0,42650.0,341049.0,3135591.0,1838851.0,25186.0,,,,,433.0,,10143506.0,,,140.0
435,,188408.0,,,,,,,144636.0,,,1454249.0,10109.0,45169.0,8214.0,,2528.0,,440.0,,54647.0,2444.0,,,,5397.0,,,,432076.0,,,15301.0,,,30804.0,,99350.0,,,,,417187.0,,108958.0,,,,,,,,,,53185.0,,12204.0,,430.0,58915.0,35198.0,,,,,11098.0,,,2526072.0,1832570.0,,,,24563.0,305023.0,,,,,285194.0,,594.0,31670.0,,,,,,,,,6563822.0,,15360.0,104536.0,,479909.0,154098.0,,,,20429.0,1105.0,92176.0,225125.0,,32234.0,,,,,,,,,,2715.0,4751.0,,,,239.0,1146.0,9988.0,1080094.0,3417.0,1354.0,,,26513.0,11474.0,,4287.0,,,,312000.0,,1669.0,,17819.0,,,168402.0,,,,,,41945.0,,1334.0,,,,,3955594.0,,,29522.0,11443.0,,,,,8600.0,,1831.0,14418.0,,,,23678.0,,49911.0,225804.0,9988.0,,,,,,616.0,,137938.0,,34428.0,773.0,,,,18067.0,14206.0,,,9127.0,1182123.0,45133.0,,180661.0,7450.0,,,,32269.0,,,,,,,,,,,,142211.0,,,,,8859.0,39489.0,354372.0,3455895.0,1663985.0,22422.0,,,,,630.0,,9317889.0,,,118.0
436,,310019.0,,,,,,,179131.0,,,2826678.0,24185.0,59157.0,7039.0,,1915.0,,277.0,,45463.0,2511.0,,,,4864.0,,,,404541.0,,,12214.0,,,23279.0,,112283.0,,,,,374503.0,,104282.0,,,,,,,,,,47254.0,,13535.0,,,,50772.0,,,,,7662.0,,,2159102.0,1558845.0,,,,26250.0,347439.0,,,,,327724.0,,648.0,31694.0,,,8587.0,,,,,,6316132.0,,16323.0,89236.0,810.0,2053537.0,116862.0,,,,18524.0,1363.0,52524.0,213109.0,,49358.0,,,,,,,,,,5063.0,3921.0,,,,0.0,17994.0,11147.0,2526132.0,2904.0,1046.0,,,26120.0,1506.0,,3863.0,,,,205131.0,,1225.0,,19224.0,,,291407.0,,,,,,39757.0,,1049.0,,,,,3827157.0,,,11094.0,25234.0,,,,,,,3138.0,26664.0,,,96017.0,35122.0,,49386.0,,10132.0,,,,,,522.0,,115115.0,,69995.0,,,,,20079.0,13666.0,,,7201.0,1170624.0,38709.0,,,1217.0,,,,27601.0,,,,,,,,,,,,239783.0,,,,,9304.0,55537.0,457254.0,3440535.0,1465403.0,22729.0,,,,,3663.0,,10318814.0,,,264.0
437,,403648.0,,,,,,,196533.0,,,2478631.0,3257.0,52737.0,6428.0,,12281.0,,615.0,,10036.0,,,,,637.0,,,,206009.0,,,1244.0,,,19077.0,,106403.0,,,,,50481.0,,88811.0,,,,,,,,,,18380.0,,10176.0,,,,16772.0,,,,,5502.0,,,1689873.0,1052405.0,,,,22839.0,245998.0,,,,,241303.0,,0.0,29385.0,,,2356.0,,,,,,4209370.0,,14881.0,41212.0,,1519952.0,331896.0,,,,8366.0,1232.0,33096.0,177536.0,,,,,,,,,,,,946.0,,,,,0.0,1750.0,51103.0,2337330.0,1274.0,1197.0,,,17050.0,9770.0,,2952.0,,,,209163.0,,2090.0,,16528.0,,,288416.0,,,,,,39751.0,,756.0,,,,,2518209.0,,,506.0,4013.0,,,,,,,2068.0,35679.0,,,30264.0,33690.0,,48722.0,,4464.0,,,,,,26.0,,143846.0,,59730.0,,,,,19651.0,8691.0,,,329.0,607411.0,4137.0,,,9643.0,,,,6025.0,,,,,,,,,,,743.0,181007.0,,,,200.0,3596.0,53836.0,564263.0,2199372.0,1103982.0,10421.0,,,,,4793.0,,7701785.0,,,76.0
438,,16523.0,,,,,,,86691.0,,,13547704.0,2230.0,31320.0,3270.0,110.0,16572.0,,695.0,,1558.0,,,,,431.0,,,,62935.0,,,975.0,,,9650.0,,93308.0,,,,,6589.0,,60903.0,,,,,,,,,,13263.0,,10378.0,,,,745.0,,,,,5281.0,,,1171885.0,786693.0,,,,8817.0,66443.0,,,,,170464.0,,1074.0,,,,3327.0,,,,,,2465836.0,,13620.0,21588.0,,169629.0,39914.0,,,,333.0,1001.0,94762.0,106012.0,,,,,,,,,,,,81.0,,,,,0.0,30.0,3911.0,720489.0,,1130.0,,,10304.0,7908.0,,2293.0,,,,125632.0,,,,15983.0,,,,,,,,,39728.0,,590.0,,,,,1235722.0,,,209.0,2820.0,,,,,,,1735.0,3419.0,,,13246.0,16298.0,,42699.0,,3911.0,,,,,,298.0,,149330.0,0.0,50585.0,,,,,14184.0,1.0,,,,223463.0,1380.0,,,2603.0,,,,1449.0,,,,,,,,,,,1333.0,68811.0,,,,0.0,2018.0,24189.0,282381.0,986127.0,13007881.0,15.0,,,,,1564.0,,16198117.0,,,0.0
439,,393035.0,,,,,,,22765.0,,,4381002.0,17656.0,21331.0,,,15599.0,,839.0,,31017.0,,,,,3592.0,,,,476909.0,,,2828.0,,,9235.0,,125071.0,,,,,430442.0,,70757.0,,,,,244.0,,,,,37150.0,,12390.0,,,,11655.0,,,,,3621.0,,,1707590.0,1197073.0,,,,837.0,190457.0,,,,,248982.0,,1086.0,,,182.0,8113.0,,,,,,5103546.0,,15363.0,13021.0,,3039394.0,259302.0,,,,3499.0,715.0,98229.0,175633.0,,,,,,,,,,,,3812.0,,,,,10.0,8041.0,58192.0,3707371.0,,1066.0,,,20170.0,6597.0,,3911.0,,,,64682.0,,,,18294.0,,,,,,,,,30438.0,,1881.0,,,,,2584435.0,,,671.0,19537.0,,,,,,,436.0,48026.0,,,26277.0,18398.0,,49576.0,,56566.0,,,,,,300.0,,162072.0,7932.0,32663.0,,,,,18404.0,1635.0,,,,1075866.0,13668.0,,,11489.0,,,,21124.0,,,,,,,,,,,479.0,269517.0,,,,1626.0,8928.0,37969.0,440051.0,2281137.0,1292356.0,11284.0,,,,,4260.0,,10161465.0,,,1301.0
440,,235479.0,,,,,,,137168.0,,,3816147.0,21120.0,28889.0,,,13743.0,,1502.0,,47097.0,1387.0,,,,4229.0,,,,435221.0,,,4287.0,,,26550.0,,120991.0,,,,,410376.0,,62176.0,,,,,2267.0,,,,,49412.0,,15911.0,,,,8002.0,,,,,4544.0,,,1664130.0,1066181.0,,,,13629.0,180464.0,,,,,179538.0,,1032.0,31117.0,,,5800.0,,,,,,5539158.0,,23327.0,57510.0,,2117104.0,446052.0,,,,12625.0,593.0,90044.0,140772.0,,68916.0,,,,,,,,,,224.0,10439.0,,,,215.0,10235.0,51336.0,3031794.0,3293.0,1080.0,,,25358.0,1775.0,,4584.0,,,,126176.0,,2060.0,,8155.0,,,204599.0,,,,,,30639.0,,2161.0,,,,,3158659.0,,,6770.0,35862.0,,,,,,,1026.0,47577.0,797.0,,48869.0,24971.0,,59984.0,,3693.0,,,,,,657.0,,63243.0,5089.0,12089.0,,,,,19200.0,1064.0,,,9533.0,1112456.0,19915.0,,97323.0,12292.0,,,,28911.0,,,,,,,,,,,,434684.0,,,,1843.0,9840.0,89746.0,529119.0,2883483.0,1400445.0,6681.0,,,,,4830.0,,10022733.0,,,1890.0
441,,201699.0,,,,,,,126741.0,,,3644195.0,22500.0,34943.0,,,16907.0,,1387.0,,48042.0,971.0,,,,4554.0,,,,449897.0,,,4708.0,,,30232.0,,139701.0,,,,,367416.0,,48221.0,,,,,1665.0,,,,,47962.0,,19517.0,,,,6172.0,,,,,5423.0,,,2460995.0,1226339.0,203.0,,,25743.0,188569.0,,,,,205887.0,,653.0,29181.0,,,6930.0,,,,,,6034370.0,21470.0,24600.0,59533.0,,2078719.0,395688.0,,,,7193.0,,76540.0,166193.0,,78294.0,,,,,,,,,,199.0,5726.0,,,,232.0,10581.0,12643.0,2850119.0,3086.0,954.0,,,20852.0,1366.0,,3010.0,,,,206838.0,,1317.0,,13187.0,709.0,,163350.0,,,,,,30861.0,,2006.0,,,,,3570946.0,,,25567.0,24506.0,,,,,,,878.0,46822.0,52789.0,,132973.0,7505.0,,54281.0,,3990.0,,,,,,651.0,,123524.0,2001.0,24795.0,,,,,19915.0,6167.0,,,11127.0,1058599.0,20820.0,,114867.0,9657.0,,,,31794.0,,,,,,,,,,,,445949.0,,,,3236.0,9832.0,161742.0,581855.0,3173323.0,2063808.0,7898.0,,,,,3359.0,,10960940.0,,,57.0
442,,187440.0,,,,,,,137050.0,,,3364865.0,14697.0,35226.0,,,16500.0,,2196.0,,75735.0,1207.0,,,,5352.0,,,,438911.0,,,5350.0,,,,,157286.0,,,,,335075.0,,52138.0,,,,,1653.0,,,,,50388.0,,21571.0,,,,8645.0,,5512.0,,,7420.0,,,2218291.0,1360721.0,172.0,,,35626.0,211709.0,,,,,194064.0,,1182.0,30093.0,,,5122.0,,,,,,6468274.0,,22626.0,58384.0,986.0,2196562.0,205895.0,,,,16252.0,,73981.0,164086.0,,71217.0,,,,,,,,,,306.0,8597.0,,,,130.0,8436.0,10827.0,2744364.0,3190.0,974.0,,3674.0,18109.0,1745.0,,4393.0,,,,209900.0,,,,31899.0,355.0,,,,,,,,30750.0,,2069.0,,,,,3860465.0,,,23085.0,16766.0,,,,,,,538.0,42856.0,,,154418.0,34445.0,,51925.0,91429.0,2046.0,,,,,,590.0,,115017.0,2038.0,34877.0,,,,,20557.0,10119.0,,,8862.0,1057098.0,20255.0,,136278.0,9136.0,,,,33528.0,,,,,,,,,,,,289237.0,,,,5107.0,10959.0,150097.0,660276.0,3423201.0,1481460.0,36533.0,,,,,3492.0,,10704925.0,,,395.0
443,,282833.0,,,,,,,134211.0,,,5632218.0,13077.0,54551.0,,,12805.0,,1992.0,,68265.0,1856.0,,,,11039.0,,,,535747.0,,,6669.0,,,,,164462.0,,841.0,,,294728.0,,55503.0,,,,,1677.0,,,,,48084.0,,19246.0,,,,8708.0,,,,,8619.0,,,2482853.0,1358590.0,,,,29756.0,266740.0,,,,,245928.0,,1168.0,31236.0,,,6217.0,,,,,,6485517.0,,27604.0,63988.0,1321.0,2723575.0,558865.0,,,,16316.0,,34768.0,176574.0,,70133.0,,,,,,,,,,785.0,5790.0,,,,0.0,9317.0,16417.0,4957867.0,2853.0,1086.0,,6235.0,14568.0,449.0,,2067.0,,,,239229.0,,,,18434.0,764.0,,,,,,,,30413.0,,2465.0,,,,,3778377.0,,,8144.0,15542.0,,,,,,,240.0,41760.0,,,90174.0,45273.0,,49861.0,276506.0,5666.0,,,,,,595.0,,226470.0,2611.0,49521.0,,,,,20231.0,7518.0,,,5708.0,1141143.0,17881.0,,,8938.0,,,,28105.0,,,,,,,,,,,,413095.0,,,,4516.0,11628.0,143680.0,740655.0,3349206.0,1873165.0,36339.0,,,,,3425.0,,13332966.0,,,1685.0
444,,92359.0,,,,,,,124500.0,,,13613779.0,2951.0,47782.0,,,13353.0,,902.0,,22620.0,,,,,2074.0,,,,260339.0,,,3826.0,,,14863.0,,133400.0,,,,,34209.0,,50099.0,,,,,1728.0,,,,,17156.0,,7665.0,,,,8969.0,,,,,2278.0,,,1985426.0,1006432.0,,,,23503.0,177915.0,,,,,220877.0,,840.0,29427.0,,,2453.0,,,,,,4351034.0,,26368.0,52140.0,,2540449.0,489209.0,,,,8202.0,,20424.0,176297.0,,,,,,,,,,,,432.0,72.0,,,,0.0,741.0,5410.0,3297747.0,1062.0,1344.0,,,13805.0,599.0,,2838.0,,,,272263.0,,,,14152.0,449.0,,76387.0,,,,,,30408.0,,1272.0,,,,,2566787.0,,,685.0,4223.0,,,,,,,5.0,24582.0,,,30673.0,44857.0,,50904.0,120554.0,3945.0,,,,,,,,83983.0,8311.0,1998.0,,,,,20418.0,4248.0,,,,519972.0,1910.0,,,4697.0,,2683.0,,6215.0,,,,,,,,,,,,185177.0,,,,1465.0,3968.0,56910.0,844285.0,2157769.0,11128355.0,12512.0,,,,,1390.0,,18782546.0,,,523.0
445,,21548.0,,,,,,,55964.0,,,1081905.0,25178.0,15671.0,,,13132.0,,644.0,,1062.0,,,,,1262.0,,,,96675.0,,,2358.0,,,7369.0,,91879.0,,,,,4025.0,,32910.0,,,,,468.0,,,,,8973.0,,9509.0,,,,1962.0,,,,,1343.0,,,1226232.0,731430.0,,,,7615.0,52194.0,,,,,164930.0,,0.0,,,,414.0,,,,,,2743383.0,,23820.0,30857.0,,462157.0,44524.0,,,,3586.0,,53542.0,130728.0,,,,,,,,,,,,45.0,3071.0,,,,0.0,37.0,14926.0,545225.0,,1188.0,,,15547.0,267.0,,2765.0,,,,153277.0,,,,5157.0,,,,,,,,,30406.0,,1588.0,,,,,1284121.0,,,363.0,26766.0,,,,,,,3.0,1718.0,,,12015.0,23065.0,,44417.0,56077.0,1183.0,,,,,,,,188296.0,0.0,6269.0,,,,,15034.0,2.0,,,,194540.0,587.0,,,645.0,,,,1352.0,,,,,,,,,,,,27968.0,,,,4519.0,2715.0,117712.0,419618.0,1023273.0,531578.0,21.0,,,,,1530.0,,3835112.0,,,519.0
446,,122241.0,,,,,,,22616.0,,,10585461.0,30542.0,16274.0,,,13919.0,,29.0,,33141.0,,,,,11710.0,,,,586739.0,,,7465.0,,,11831.0,,146339.0,,,,,268835.0,,23251.0,,,,,89.0,,,,,37050.0,,11677.0,,,,42424.0,,,,,2489.0,,,1883091.0,1407302.0,,,,1680.0,203524.0,,,,,269999.0,,690.0,,,,3139.0,,,,,,5539006.0,,25254.0,49266.0,,3428596.0,346751.0,,,,9656.0,,53921.0,196597.0,,,,,,,,,,,,2738.0,9699.0,,,,203.0,8280.0,7378.0,4087687.0,,1248.0,,1039.0,24290.0,1856.0,,4963.0,,,,169068.0,,,,,,,,,,,,,30477.0,,2255.0,,,,,2755548.0,,,1811.0,32797.0,,,,,,,28.0,17389.0,,,51746.0,13286.0,21042.0,46596.0,,4006.0,,,,,,,,148572.0,10485.0,9068.0,,,,,21328.0,1138.0,,,,1013603.0,4540.0,,,8490.0,,,,24926.0,,1578.0,,,,,,,,,5524.0,208230.0,,,,2333.0,10904.0,75957.0,412197.0,2363962.0,6758670.0,38741.0,,,,,2191.0,,16392741.0,,,845.0
447,,146223.0,3461.0,,,,,,98287.0,,,6846264.0,46000.0,36444.0,,,12926.0,,984.0,,48359.0,1080.0,,,,16369.0,,,,590529.0,,,12435.0,,,13287.0,,123851.0,,,,,240990.0,2386000.0,61550.0,,,,,1351.0,,,,,39981.0,,13476.0,,,,23425.0,,,,,2926.0,,,2070331.0,1476744.0,,,,9078.0,291886.0,,,,,301727.0,,726.0,34467.0,,,5945.0,,,,,,5926624.0,,23831.0,72374.0,1849.0,2346692.0,1104221.0,,,,19779.0,,9934.0,226997.0,,46428.0,,,,,,,,,,5641.0,9899.0,,,,203.0,12937.0,35926.0,3779118.0,2463.0,1550.0,,13215.0,29174.0,2202.0,,4781.0,,,,145608.0,,,,,,,76897.0,,,,,,34109.0,,2694.0,,,,,3465998.0,,,14507.0,61899.0,,,,,,,4241.0,24885.0,,,115907.0,17726.0,21806.0,58662.0,,5179.0,,,,,,531.0,,162408.0,10810.0,27891.0,,,37092.0,,22984.0,4317.0,,,,1097674.0,23132.0,,87288.0,,,967.0,,32446.0,,1640.0,,,,,,,,,4020.0,323215.0,,,,6666.0,15097.0,103156.0,494805.0,3063530.0,3946721.0,36431.0,,,,,1829.0,,13688389.0,,,1623.0
448,,936111.0,2302.0,,,,,,88202.0,,,6507122.0,49908.0,40314.0,,,14598.0,,,,62158.0,900.0,,,,20097.0,,,,729150.0,,,12504.0,,,16840.0,,173159.0,,,,,219155.0,3013700.0,85694.0,,,,,1807.0,,,,,42582.0,,22948.0,,,,9584.0,,,,,5652.0,,,2554285.0,1830034.0,,,,17089.0,299867.0,,,,,340436.0,,1290.0,33470.0,,,4726.0,,,,,,6932535.0,,9775.0,81493.0,3161.0,2304423.0,,,,,23225.0,,57353.0,258216.0,,42054.0,,,,,,,,,,6264.0,7997.0,,,,239.0,17676.0,76749.0,3283689.0,2337.0,1444.0,,15833.0,29100.0,2009.0,,4582.0,,,,192331.0,,2260.0,,33535.0,2140.0,,270576.0,,,,,,46135.0,,3555.0,,,,,3970477.0,,,43703.0,53463.0,,,,,,,5753.0,22012.0,,,187891.0,22309.0,20864.0,59108.0,,4906.0,,,,,,377.0,,149851.0,17437.0,34689.0,2051.0,,,,22877.0,10004.0,,,13551.0,1216316.0,32367.0,,210897.0,,,1282.0,,35222.0,,1951.0,,,,,,,,,,380700.0,,,,13918.0,18561.0,125447.0,580307.0,3560666.0,4944801.0,35387.0,,,,,1906.0,,15237774.0,,,6696.0
449,,288391.0,5356.0,,,,,,36906.0,,,9182938.0,51745.0,46767.0,,,13301.0,70407.0,,,79702.0,,,,,19682.0,,,,768564.0,,,14292.0,,,25789.0,,191125.0,,1038.0,,,212762.0,5486300.0,90861.0,,,,,1649.0,,,,,44172.0,,15922.0,,,,21336.0,,,,,10035.0,,,2489172.0,1815751.0,,,,24042.0,385620.0,,,,,333974.0,,659.0,147.0,,,5618.0,,,,,,7266990.0,,8220.0,126092.0,1874.0,2358731.0,,,,,30905.0,,45493.0,271679.0,,33942.0,,,,,,,,,,5467.0,8016.0,,,,240.0,17051.0,11190.0,3174122.0,2323.0,1247.0,,,25793.0,2444.0,,5844.0,,,,124588.0,,3991.0,,,2120.0,,231422.0,,,,,,46072.0,,3356.0,,,,,4228579.0,,,41950.0,55101.0,,,,,,,5976.0,17771.0,,,,42493.0,20953.0,58886.0,,297.0,,,,,,,,155152.0,13423.0,,,,,,20132.0,14491.0,,,12321.0,1217349.0,36506.0,,219643.0,,,,,39169.0,,1884.0,,,,,,,,,,257543.0,,,,220.0,18738.0,127047.0,559324.0,3845032.0,7009228.0,43491.0,,,,,2408.0,,17461530.0,,,7094.0
450,,268528.0,2900.0,,,,,,108576.0,,,10034117.0,46310.0,51751.0,,,9428.0,,887.0,,70580.0,,,,,20993.0,,,,922441.0,,,14627.0,,,25494.0,,217704.0,,,,,217771.0,6124000.0,119924.0,,,,,1569.0,,,,,42303.0,,13818.0,,,,24647.0,,,,,6676.0,,,3200790.0,2344681.0,,,,26665.0,399786.0,,,,,375486.0,,1110.0,35622.0,,,3224.0,,,,,,7695558.0,,13717.0,139719.0,463.0,2605333.0,667178.0,,,,28985.0,,17353.0,272575.0,,47747.0,,,,,,,,,,4057.0,6043.0,,,,239.0,16505.0,35470.0,3563126.0,2523.0,1263.0,,,16691.0,273.0,,5769.0,,,,243284.0,,3277.0,,,1810.0,,164888.0,,,,,,47852.0,,4670.0,,,,,4324136.0,,,18980.0,50980.0,,,,,12894.0,,5126.0,21309.0,,,,71432.0,22665.0,55131.0,,,,,,,,,,85160.0,13986.0,,,,,,19124.0,16147.0,,,10873.0,1488436.0,27083.0,,227635.0,,,,,36312.0,,2179.0,,,,,,,,,6827.0,263837.0,,,,0.0,17939.0,69142.0,694959.0,3842778.0,8072833.0,41180.0,,,,,1775.0,,19366987.0,,,8675.0
451,,325837.0,1827.0,,,,,,96045.0,,,8137161.0,17724.0,41876.0,,,6593.0,,,,22729.0,,,,85949.0,3943.0,,,,384286.0,,,3930.0,,,24073.0,,167426.0,,,,,15696.0,4947000.0,130636.0,,,,,2291.0,,,,,13273.0,,12940.0,,,,6449.0,,,,,2388.0,,,1824089.0,1123173.0,299.0,,,22915.0,211399.0,,,,,281951.0,,1110.0,31512.0,,,1683.0,,,,,,4761519.0,,14040.0,51535.0,,2160009.0,12866.0,,,,16902.0,,5966.0,241397.0,,,,,,,,,,,,608.0,1053.0,,,,0.0,3156.0,32894.0,2992668.0,1381.0,1697.0,,19419.0,16134.0,2434.0,,4739.0,,,,237619.0,,3163.0,,,1712.0,,109189.0,,,,,,46834.0,,2031.0,,,,,2894703.0,,,915.0,19755.0,,,,,10160.0,,2362.0,14338.0,,,,30708.0,19293.0,58547.0,,,,,,,,,,107619.0,6414.0,,,,,,15149.0,7304.0,,,603.0,669323.0,1841.0,,,,,2394.0,,10154.0,,145.0,,,,,,,,,5458.0,161412.0,,,,13475.0,4616.0,160165.0,663162.0,2473238.0,6083787.0,13174.0,,,,,278.0,,13870868.0,,,5769.0
452,,258849.0,13925.0,,,,,,54823.0,,,5247612.0,17572.0,14778.0,,,11716.0,,,,2520.0,,,,97322.0,773.0,,,,254866.0,,,2383.0,,,14280.0,,147066.0,,,,,1393.0,4196000.0,91937.0,,,,,,,,,,9677.0,,13450.0,,,,334.0,,,,,535.0,,,1516569.0,1005958.0,,,,,62790.0,,,,,196786.0,,,,,,671.0,,,,,,3086137.0,,13174.0,20270.0,,260653.0,340800.0,,,,,,6648.0,163664.0,,,,,,,,,,,,43.0,5585.0,,,,0.0,189.0,16973.0,989040.0,,1378.0,,2066.0,16584.0,2045.0,,3975.0,,,,127807.0,,,,,2210.0,,,,,,,,46831.0,,1176.0,,,,,1516731.0,,,451.0,18748.0,,,,,4555.0,,948.0,2278.0,,,,63415.0,19073.0,54713.0,,,,,,,,,,129153.0,,,,,,,9151.0,1261.0,,,,408292.0,346.0,,,9889.0,,927.0,,3618.0,,35.0,,,,,,,,,,,,,,9562.0,1585.0,122069.0,441142.0,1208885.0,4874651.0,13.0,,,,,862.0,,8966801.0,,,5708.0
