,nu,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Antigua_and_Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,"Bonaire, Saint Eustatius and Saba",Bosnia_and_Herzegovina,Botswana,Brazil,British_Virgin_Islands,Brunei_Darussalam,Bulgaria,Burkina_Faso,Burundi,Cambodia,Cameroon,Canada,Cape_Verde,Cases_on_an_international_conveyance_Japan,Cayman_Islands,Central_African_Republic,Chad,Chile,China,Colombia,Comoros,Congo,Costa_Rica,Cote_dIvoire,Croatia,Cuba,Curaçao,Cyprus,Czechia,Democratic_Republic_of_the_Congo,Denmark,Djibouti,Dominica,Dominican_Republic,Ecuador,Egypt,El_Salvador,Equatorial_Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Falkland_Islands_(Malvinas),Faroe_Islands,Fiji,Finland,France,French_Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guinea_Bissau,Guyana,Haiti,Holy_See,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Isle_of_Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall_Islands,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New_Caledonia,New_Zealand,Nicaragua,Niger,Nigeria,North_Macedonia,Northern_Mariana_Islands,Norway,Oman,Pakistan,Palestine,Panama,Papua_New_Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto_Rico,Qatar,Romania,Russia,Rwanda,Saint_Kitts_and_Nevis,Saint_Lucia,Saint_Vincent_and_the_Grenadines,San_Marino,Sao_Tome_and_Principe,Saudi_Arabia,Senegal,Serbia,Seychelles,Sierra_Leone,Singapore,Sint_Maarten,Slovakia,Slovenia,Solomon_Islands,Somalia,South_Africa,South_Korea,South_Sudan,Spain,Sri_Lanka,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Tajikistan,Thailand,Timor_Leste,Togo,Trinidad_and_Tobago,Tunisia,Turkey,Turks_and_Caicos_islands,Uganda,Ukraine,United_Arab_Emirates,United_Kingdom,United_Republic_of_Tanzania,United_States_Virgin_Islands,United_States_of_America,Uruguay,Uzbekistan,Vanuatu,Venezuela,Vietnam,Wallis_and_Futuna,Western_Sahara,Yemen,Zambia,Zimbabwe
289,290,0.0,0.2631578947368421,0.2571428571428571,0.0,0.7142857142857143,,0.0,0.8716356107660456,0.17073170731707318,0.0,0.0,0.028169014084507043,0.06976744186046512,0.0,0.4,0.38461538461538464,0.0,0.5555555555555556,0.16055045871559634,0.0625,0.0,0.0,,0.9375,0.0,0.12931034482758622,0.0,0.7741585233441911,0.0,0.0,0.06787330316742081,1.0,0.0,,0.0,0.3017241379310345,0.0,,0.0,0.0,0.0,0.1958762886597938,0.0,0.695852534562212,0.0,0.0,0.4807692307692308,0.0,0.13333333333333333,0.0,0.0,0.0,0.22393822393822393,0.0,0.18181818181818182,0.0,,0.3333333333333333,0.5,0.39285714285714285,0.5333333333333333,0.0,,0.0,1.0,0.6842105263157895,,,0.0,0.0,0.07213114754098361,0.0,0.0,0.0,0.05405405405405406,0.04067796610169491,0.0,0.0,0.10743801652892562,,,0.4,0.3770491803278688,0.0,0.0,0.0,0.25,0.0,,0.7916666666666666,0.17098445595854922,0.0,0.8664085188770572,0.654959305425608,0.2680628272251309,0.9420289855072463,0.1875,0.0,0.5,0.08358509566968782,1.0,0.0851063829787234,0.0,0.27472527472527475,0.05555555555555555,0.16326530612244897,0.0,0.8,0.6666666666666666,,0.0,0.08333333333333333,0.0,0.0,0.46153846153846156,0.0,0.027777777777777776,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.3179950698438784,0.7272727272727273,0.0,,0.3076923076923077,0.0,0.32857142857142857,0.0,0.7857142857142857,0.0,0.6333333333333333,0.2457627118644068,,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.058823529411764705,0.2631578947368421,0.022364217252396165,0.18181818181818182,0.3448275862068966,0.0,0.5135135135135135,0.7142857142857143,0.36363636363636365,0.13501483679525222,0.12087912087912088,0.045454545454545456,0.6666666666666666,0.3427230046948357,0.4855687606112054,0.0,,0.0,,0.0,0.0,0.5428571428571428,0.0,0.028985507246376812,,0.0,0.0,0.0,0.1,0.04504504504504504,,0.0,0.8633879781420765,0.25,0.0,0.1367837338262477,0.0,0.0,1.0,0.04411764705882353,0.014084507042253521,0.5,0.0,1.0,0.0,,0.0,0.0,0.0,0.30414746543778803,0.0,0.07142857142857142,0.16441441441441443,0.3333333333333333,0.1985611510791367,0.0,1.0,0.2595596921841386,0.0,0.6,,0.5454545454545454,0.0,,0.0,0.0,0.14285714285714285,0.0
290,291,0.08333333333333333,0.21052631578947367,0.14285714285714285,0.0,0.14285714285714285,,0.0,0.7888198757763976,0.24390243902439024,0.0,0.0,0.03286384976525822,0.046511627906976744,0.2857142857142857,0.6,0.38461538461538464,0.0,0.5555555555555556,0.1651376146788991,0.125,0.0,0.0,,1.0,0.0,0.06896551724137931,0.0,0.8186753528773073,0.0,0.0,0.06334841628959276,0.0,0.0,,0.0,0.19827586206896552,1.0,,0.0,0.0,0.3333333333333333,0.979381443298969,0.0,0.7327188940092166,0.0,0.0,0.17307692307692307,0.0,0.013333333333333334,0.5,0.0,0.0,0.20463320463320464,1.0,0.0,0.0,,0.3333333333333333,0.6071428571428571,0.39285714285714285,0.3333333333333333,0.0,,0.0,0.0,0.631578947368421,,,0.0,0.1111111111111111,0.14590163934426228,0.1,0.0,0.0,0.14864864864864866,0.05593220338983051,0.0,0.0,0.06611570247933884,,,0.0,0.4098360655737705,0.0,0.0,1.0,0.0,0.0,,0.16666666666666666,0.12435233160621761,0.2,0.8102613746369797,0.4619704423585751,0.2774869109947644,0.8115942028985508,0.1875,0.0,0.25,0.0553877139979859,0.3333333333333333,0.23404255319148937,0.0,0.3076923076923077,0.07407407407407407,0.16326530612244897,0.09090909090909091,0.6,0.8333333333333334,,0.0625,0.3333333333333333,0.0,0.0,0.6923076923076923,0.0,0.05555555555555555,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.3442892358258012,0.8636363636363636,0.0,,0.5384615384615384,0.0,0.32857142857142857,0.0,0.8095238095238095,0.3333333333333333,0.7,0.13559322033898305,,0.0,0.0,0.0,0.75,0.13043478260869565,0.0,0.0,0.0,0.054313099041533544,0.022727272727272728,0.5862068965517241,0.0,0.43243243243243246,0.7802197802197802,0.25757575757575757,0.19584569732937684,0.23076923076923078,0.6818181818181818,0.0,0.352112676056338,0.3938879456706282,0.3333333333333333,,0.0,,0.0,0.0,0.4857142857142857,0.5,0.028985507246376812,,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.023474178403755867,0.375,0.0,0.0,0.0,,0.0,0.6666666666666666,0.0,0.33640552995391704,0.0,0.0,0.23873873873873874,0.5,0.19568345323741007,0.0,0.0,0.28181678865108445,0.0,0.2,,0.0,0.0,,0.0,0.0,0.0,0.0
291,292,0.0625,0.2631578947368421,0.14285714285714285,0.0,0.8571428571428571,,0.0,0.7950310559006211,0.2682926829268293,1.0,0.0,0.028169014084507043,0.046511627906976744,0.2857142857142857,0.6,0.5897435897435898,0.0,0.0,0.10550458715596331,0.0,0.0,0.0,,0.75,0.0,0.017241379310344827,0.0,0.500542888165038,0.0,0.0,0.04524886877828054,0.0,0.0,,0.0,0.20689655172413793,1.0,,0.0,0.0,0.0,0.6082474226804123,0.0,0.8617511520737328,0.0,0.0,0.28846153846153844,0.0,0.13333333333333333,0.5,0.0,0.0,0.26640926640926643,0.0,0.18181818181818182,0.0,,0.3333333333333333,0.21428571428571427,0.35714285714285715,0.3333333333333333,0.0,,0.0,0.0,0.47368421052631576,,,0.0,0.0,0.07295081967213114,0.0,0.0,0.0,0.05405405405405406,0.01694915254237288,0.0,0.0,0.08264462809917356,,,0.6,0.6065573770491803,0.0,0.0,0.0,0.5,0.0,,0.2916666666666667,0.17098445595854922,0.0,1.0,0.4912111791869134,0.2649214659685864,0.8115942028985508,0.5,0.0,0.875,0.0473313192346425,1.0,0.19148936170212766,0.0,0.21978021978021978,0.018518518518518517,0.24489795918367346,0.0,0.4,0.0,,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.16666666666666666,0.0,0.3333333333333333,1.0,0.0,0.0,,0.0,0.0,0.29170090386195563,0.9090909090909091,0.0,,0.23076923076923078,0.0,0.42857142857142855,0.16666666666666666,0.9285714285714286,0.0,0.4,0.2457627118644068,,0.0,0.0,0.0,1.0,0.06521739130434782,0.0,0.0,0.0,0.051118210862619806,0.0,0.3793103448275862,0.0,0.35135135135135137,0.5934065934065934,0.5454545454545454,0.12462908011869436,0.14285714285714285,0.13636363636363635,0.3333333333333333,0.29577464788732394,0.47368421052631576,0.0,,0.0,,0.0,0.0,0.6,0.0,0.028985507246376812,,0.0,0.0,0.0,0.22,0.0,,0.0,0.20765027322404372,0.125,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.5253456221198156,0.3271889400921659,0.0,0.0,0.24549549549549549,0.6666666666666666,0.2158273381294964,0.0,0.0,0.21629942017796208,0.0,1.0,,0.45454545454545453,0.0,,0.0,0.0,0.0,0.0
292,293,0.08333333333333333,0.15789473684210525,0.2857142857142857,0.0,1.0,,0.0,0.33126293995859213,0.34146341463414637,0.0,0.0,0.014084507042253521,0.06976744186046512,0.8571428571428571,1.0,0.358974358974359,0.0,0.8888888888888888,0.14220183486238533,0.0625,0.0,0.0,,0.5625,0.0,0.034482758620689655,0.0,0.249728555917481,0.0,0.0,0.08144796380090498,0.0,0.0,,0.0,0.1206896551724138,0.3333333333333333,,0.0,0.0,0.0,0.4845360824742268,0.0,0.7695852534562212,0.0,0.0,0.0,0.0,0.10666666666666667,0.0,0.0,0.0,0.2702702702702703,0.14285714285714285,0.09090909090909091,0.0,,0.4444444444444444,0.14285714285714285,0.39285714285714285,0.0,0.0,,0.0,1.0,0.3157894736842105,,,0.0,0.0,0.06967213114754098,0.0,0.0,0.0,0.10810810810810811,0.020338983050847456,0.0,0.0,0.0743801652892562,,,0.0,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,,0.20833333333333334,0.16062176165803108,0.0,0.8075313807531381,0.4678185897242428,0.2638743455497382,0.8115942028985508,0.1875,0.0,0.3392857142857143,0.06948640483383686,0.6,0.0851063829787234,0.0,0.16483516483516483,0.018518518518518517,0.14285714285714285,0.045454545454545456,0.7,0.5,,0.0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.0,0.0,0.0,,0.0,0.0,0.08874281018898932,0.6818181818181818,0.0,,0.38461538461538464,0.0,0.35714285714285715,0.16666666666666666,1.0,0.0,0.4,0.19491525423728814,,0.0,0.0,0.0,0.5,0.21739130434782608,0.0,0.0,0.7894736842105263,0.01597444089456869,0.11363636363636363,0.2413793103448276,0.0,0.24324324324324326,0.6263736263736264,0.3712121212121212,0.07270029673590504,0.2087912087912088,0.22727272727272727,0.3333333333333333,0.28169014084507044,0.3140916808149406,0.0,,0.0,,0.0,0.0,0.5714285714285714,0.0,0.028985507246376812,,0.0,0.0,0.0,0.12,0.07207207207207207,,0.0,0.3442622950819672,0.0,0.0,0.1337030191004313,0.0,0.0,0.0,0.014705882352941176,0.004694835680751174,0.375,0.0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.3317972350230415,0.0,0.07142857142857142,0.35135135135135137,0.6666666666666666,0.09640287769784173,0.0,0.0,0.12068794943967347,0.0,0.8,,1.0,0.0,,0.0,0.0,0.0,0.0
293,294,0.10416666666666667,0.15789473684210525,0.2571428571428571,0.5,1.0,,0.0,0.9296066252587992,0.24390243902439024,0.0,0.5,0.04225352112676056,0.09302325581395349,0.14285714285714285,0.5,0.5384615384615384,0.0,0.4444444444444444,0.23853211009174313,0.0625,0.0,0.0,,0.65625,1.0,0.11206896551724138,0.3333333333333333,0.2942453854505972,0.0,0.0,0.09954751131221719,0.0,0.0,,0.25,0.15517241379310345,0.3333333333333333,,0.0,0.0,0.0,0.422680412371134,0.0,0.6082949308755761,0.0,0.0,0.40384615384615385,0.0,0.14666666666666667,1.0,0.0,0.0,0.35135135135135137,0.0,0.5454545454545454,0.0,,0.4444444444444444,0.09523809523809523,0.35714285714285715,0.26666666666666666,0.0,,0.0,0.0,0.6842105263157895,,,0.0,0.0,0.11967213114754098,0.0,0.0,0.0,0.0945945945945946,0.07966101694915254,0.0,0.0,0.09090909090909091,,,0.0,0.18032786885245902,0.0,0.0,0.0,0.5,0.0,,0.3333333333333333,0.19689119170984457,0.0,0.8186889818688982,0.619870421231602,0.35287958115183243,0.9130434782608695,0.0,0.0,0.9642857142857143,0.07351460221550855,0.4,0.0425531914893617,0.0,0.38461538461538464,0.09259259259259259,0.14285714285714285,0.13636363636363635,0.9,0.3333333333333333,,0.0,0.25,0.0,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,,0.0,0.0,0.14050944946589974,0.7727272727272727,0.0,,0.3076923076923077,0.0,0.34285714285714286,0.0,0.9444444444444444,0.0,0.6,0.06779661016949153,,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.34210526315789475,0.0,0.045454545454545456,0.3448275862068966,0.0,0.5135135135135135,0.6703296703296703,0.17424242424242425,0.06083086053412463,0.18681318681318682,0.09090909090909091,0.0,0.27699530516431925,0.30390492359932086,0.0,,0.0,,0.0,0.0,0.45714285714285713,1.0,0.028985507246376812,,0.0,0.0,0.0,0.08,0.02702702702702703,,0.25,0.11475409836065574,0.375,0.0,0.13431916204559458,0.0,0.0,0.0,0.058823529411764705,0.06572769953051644,0.375,0.0,0.0,0.0,,0.0,0.3333333333333333,0.28110599078341014,0.3456221198156682,0.0,0.0,0.2545045045045045,0.5,0.11510791366906475,0.0,0.0,0.1438854866024058,0.0,0.8,,0.0,0.0,,0.0,1.0,0.0,0.09090909090909091
294,295,0.041666666666666664,0.21052631578947367,0.0,0.0,0.16666666666666666,,0.0,0.7950310559006211,0.24390243902439024,0.0,0.0,0.03755868544600939,0.11627906976744186,0.14285714285714285,0.75,0.46153846153846156,0.0,0.4444444444444444,0.23853211009174313,0.0,0.0,0.0,,0.75,0.0,0.1724137931034483,0.0,0.7176981541802389,0.0,0.0,0.049773755656108594,0.0,0.0,,0.25,0.13793103448275862,0.0,,0.0,0.0,0.0,0.26804123711340205,0.0,0.783410138248848,0.0,0.0,0.34615384615384615,0.0,0.10666666666666667,0.0,0.0,0.0,0.4092664092664093,0.0,0.18181818181818182,0.0,,0.1111111111111111,0.10714285714285714,0.42857142857142855,0.4666666666666667,0.0,,0.5,0.0,0.3157894736842105,,,0.0,0.0,0.21475409836065573,0.2,0.0,0.0,0.20270270270270271,0.06610169491525424,0.5,0.0,0.06611570247933884,,,0.2,0.08196721311475409,0.0,0.0,0.0,0.75,0.0,,0.25,0.24870466321243523,0.0,1.0,0.6842000422539463,0.33717277486910996,0.7101449275362319,0.8125,0.0,0.26785714285714285,0.08962739174219536,0.2,0.06382978723404255,0.0,0.37362637362637363,0.5370370370370371,0.061224489795918366,0.045454545454545456,0.4,0.8333333333333334,,0.25,0.20833333333333334,0.0,0.0,0.6363636363636364,0.0,0.1388888888888889,0.25,0.0,1.0,0.25,0.0,0.0,0.16666666666666666,,0.0,0.0,0.4560394412489729,0.7272727272727273,0.0,,0.5384615384615384,0.0,0.36428571428571427,0.5,0.8611111111111112,0.3333333333333333,0.26666666666666666,0.3813559322033898,,0.0,1.0,0.0,0.0,0.08695652173913043,0.0,0.0,0.21052631578947367,0.10543130990415335,0.29545454545454547,0.3793103448275862,0.0,0.6486486486486487,0.6043956043956044,0.11363636363636363,0.15875370919881307,0.16483516483516483,0.045454545454545456,0.0,0.3051643192488263,0.4567062818336163,0.0,,0.0,,0.0,0.0,0.45714285714285713,0.5,0.028985507246376812,,0.0,0.0,0.0,0.12,0.018018018018018018,,0.0,0.8961748633879781,0.375,0.0,0.09611829944547134,0.0,0.0,0.0,0.058823529411764705,0.03286384976525822,0.375,0.0,0.0,0.0,,0.0,0.3333333333333333,0.11059907834101383,0.34101382488479265,0.0,0.0,0.0,0.6666666666666666,0.34676258992805753,0.0,0.0,0.29247511653666414,0.3333333333333333,0.2,,1.0,0.0,,0.0,0.0,0.0,0.09090909090909091
295,296,0.041666666666666664,0.21052631578947367,0.42857142857142855,0.16666666666666666,0.5,,0.0,0.8674948240165632,0.4878048780487805,1.0,0.0,0.06103286384976526,0.16279069767441862,0.42857142857142855,0.75,0.6153846153846154,0.0,0.4444444444444444,0.28440366972477066,0.0625,0.0,0.0,,1.0,0.0,0.1206896551724138,0.0,0.6145494028230185,0.0,0.0,0.13122171945701358,0.0,0.0,,0.0,0.3017241379310345,1.0,,0.0,0.0,1.0,0.17525773195876287,0.0,0.8847926267281107,0.0,0.0,0.2692307692307692,0.0,0.14666666666666667,0.0,0.0,0.0,0.46332046332046334,0.0,0.18181818181818182,0.0,,0.2222222222222222,0.5833333333333334,0.4642857142857143,0.2,0.0,,0.0,0.0,0.6842105263157895,,,0.0,0.2222222222222222,0.13360655737704918,0.0,0.0,0.0,0.1891891891891892,0.05084745762711865,0.0,0.0,0.049586776859504134,,,0.4,0.3442622950819672,0.0,0.3333333333333333,0.0,0.5,0.0,,0.5833333333333334,0.23834196891191708,0.0,0.9971590909090909,0.7192889264479523,0.3267015706806283,0.7536231884057971,0.1875,0.0,0.23214285714285715,0.12789526686807653,0.0,0.1276595744680851,0.0,0.31868131868131866,0.037037037037037035,0.32653061224489793,0.0,0.7,0.6666666666666666,,0.125,0.20833333333333334,1.0,0.0,0.8636363636363636,0.0,0.05555555555555555,0.16666666666666666,0.0,1.0,0.5,0.0,0.0,0.5,,0.0,0.0,0.42892358258011504,0.5909090909090909,0.0,,0.23076923076923078,0.0,0.5,0.16666666666666666,0.75,0.3333333333333333,0.8666666666666667,0.5,,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.058823529411764705,0.39473684210526316,0.03194888178913738,0.09090909090909091,0.41379310344827586,0.0,0.5135135135135135,0.6813186813186813,0.4318181818181818,0.19287833827893175,0.17582417582417584,0.22727272727272727,0.3333333333333333,0.323943661971831,0.5382003395585738,0.0,,0.0,,0.0,0.0,0.5142857142857142,0.5,0.0,,0.0,0.0,0.0,0.0,0.009009009009009009,,0.0,0.4644808743169399,0.375,0.0,0.09550215650030808,0.0,0.0,0.0,0.04411764705882353,0.051643192488262914,0.375,0.0,0.0,0.0,,0.0,1.0,0.1336405529953917,0.31336405529953915,0.0,0.07142857142857142,0.31756756756756754,0.3333333333333333,0.27482014388489207,0.0,0.0,0.3557981233862848,0.3333333333333333,0.8,,0.6666666666666666,0.0,,0.0,0.0,0.0,0.2727272727272727
296,297,0.08333333333333333,0.15789473684210525,0.22857142857142856,0.0,0.6666666666666666,,0.0,0.906832298136646,0.24390243902439024,1.0,0.0,0.07981220657276995,0.13953488372093023,0.42857142857142855,0.0,0.6153846153846154,0.0,0.4444444444444444,0.25229357798165136,0.0,0.0,0.0,,1.0,0.0,0.1724137931034483,0.0,0.5396308360477742,0.0,0.0,0.07239819004524888,0.0,0.0,,0.0,0.28448275862068967,0.3333333333333333,,0.0,0.0,0.0,0.7525773195876289,0.0,0.7926267281105991,0.0,0.0,0.28846153846153844,0.0,0.17333333333333334,1.0,0.0,0.0,0.4092664092664093,0.14285714285714285,0.36363636363636365,0.0,,0.6666666666666666,0.5595238095238095,0.39285714285714285,0.26666666666666666,0.0,,0.0,0.0,0.631578947368421,,,0.0,0.0,0.13278688524590163,0.3,0.0,1.0,0.08108108108108109,0.08305084745762711,0.0,0.0,0.12396694214876033,,,0.0,0.21311475409836064,0.0,0.0,0.0,0.25,0.0,,0.3333333333333333,0.24352331606217617,0.0,0.9801136363636364,0.5964778317689313,0.3183246073298429,0.6811594202898551,0.1875,0.0,0.5,0.13695871097683787,1.0,0.19148936170212766,0.0,0.4175824175824176,0.018518518518518517,0.24489795918367346,0.0,0.9,0.6666666666666666,,0.0625,0.6666666666666666,0.0,0.0,0.13636363636363635,0.0,0.1388888888888889,0.16666666666666666,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,,0.0,0.0,0.3935907970419063,0.5,0.0,,0.23076923076923078,0.0,0.25,0.3333333333333333,0.9166666666666666,0.0,0.7,0.3898305084745763,,0.0,0.0,0.0,0.5,0.2608695652173913,0.0,0.0,0.2631578947368421,0.04153354632587859,0.1590909090909091,0.5172413793103449,0.0,0.4594594594594595,0.5164835164835165,0.2727272727272727,0.24925816023738873,0.17582417582417584,0.4090909090909091,1.0,0.460093896713615,0.4923599320882852,0.0,,0.0,,0.0,0.0,0.42857142857142855,0.0,0.043478260869565216,,0.0,0.0,0.0,0.34,0.06306306306306306,,0.125,0.5573770491803278,0.25,0.0,0.1423290203327172,0.1111111111111111,0.0,0.0,0.1323529411764706,0.051643192488262914,0.375,0.0,1.0,0.0,,0.5,1.0,0.0,0.3271889400921659,0.0,0.0,0.26126126126126126,0.3333333333333333,0.2719424460431655,0.0,0.0,0.26363493519921316,0.0,0.6,,0.6666666666666666,0.0,,0.0,0.0,0.0,0.0
297,298,0.041666666666666664,0.21052631578947367,0.2571428571428571,1.0,0.8333333333333334,,0.0,0.7888198757763976,0.34146341463414637,0.0,0.0,0.07042253521126761,0.18604651162790697,0.0,1.0,0.358974358974359,0.0,0.0,0.43119266055045874,0.0,0.0,0.0,,1.0,0.0,0.1206896551724138,0.0,0.6199782844733985,0.0,0.0,0.058823529411764705,0.0,0.0,,0.0,0.22413793103448276,1.0,,0.0,0.0,0.0,0.5360824742268041,0.0,0.7649769585253456,0.0,0.0,0.2692307692307692,0.0,0.09333333333333334,0.0,0.0,0.0,0.4864864864864865,0.0,0.2727272727272727,0.0,,0.2222222222222222,0.3333333333333333,0.35714285714285715,0.26666666666666666,0.0,,0.3333333333333333,0.0,0.21052631578947367,,,0.0,0.0,0.2442622950819672,0.1,0.0,0.0,0.06756756756756757,0.08305084745762711,0.5,0.0,0.08264462809917356,,,0.0,0.22950819672131148,0.0,0.0,0.0,0.0,0.0,,0.3333333333333333,0.19689119170984457,0.0,0.9232954545454546,0.6900481896196139,0.3507853403141361,0.6956521739130435,0.4375,0.0,0.17857142857142858,0.09164149043303121,0.6,0.2553191489361702,0.0,0.2967032967032967,0.037037037037037035,0.2857142857142857,0.09090909090909091,1.0,0.6666666666666666,,0.0625,0.2916666666666667,0.0,0.0,0.2727272727272727,0.0,0.027777777777777776,0.08333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.16666666666666666,,0.0,0.0,0.34346754313886607,0.6363636363636364,0.0,,0.15384615384615385,0.0,0.5214285714285715,0.16666666666666666,0.9166666666666666,0.0,0.5666666666666667,0.3813559322033898,,0.0,0.0,0.0,0.5,0.1956521739130435,0.0,0.0,0.0,0.038338658146964855,0.09090909090909091,0.3448275862068966,0.0,0.2972972972972973,0.5384615384615384,1.0,0.22700296735905046,0.34065934065934067,0.36363636363636365,1.0,0.38497652582159625,0.48047538200339557,0.0,,0.0,,0.0,0.0,0.4,0.0,0.043478260869565216,,1.0,0.0,0.0,0.38,0.04504504504504504,,0.0,0.26229508196721313,0.25,0.5,0.0,0.0,0.0,0.0,0.10294117647058823,0.046948356807511735,0.5,0.0,0.0,0.0,,0.0,0.5,0.20276497695852536,0.34101382488479265,0.0,0.07142857142857142,0.2725225225225225,0.16666666666666666,0.32230215827338127,0.0,0.0,0.2987447211752405,0.0,0.2,,0.5555555555555556,0.0,,0.0,0.0,0.0,0.0
298,299,0.08333333333333333,0.21052631578947367,0.2857142857142857,0.0,0.8333333333333334,,0.0,0.5693581780538303,0.8536585365853658,0.0,0.0,0.028169014084507043,0.18604651162790697,0.2857142857142857,0.0,0.48717948717948717,0.0,0.8888888888888888,0.42660550458715596,0.125,0.0,0.0,,0.8636363636363636,0.0,0.05172413793103448,0.0,0.46905537459283386,0.0,0.0,0.03167420814479638,0.0,0.0,,0.0,0.29310344827586204,0.0,,0.0,0.0,0.0,0.4948453608247423,0.0,0.9124423963133641,0.0,0.0,0.3269230769230769,0.0,0.21333333333333335,0.0,0.0,0.0,0.4092664092664093,0.14285714285714285,0.2727272727272727,0.0,,0.6666666666666666,0.16666666666666666,0.39285714285714285,0.3333333333333333,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.11229508196721312,0.0,0.0,0.0,0.24324324324324326,0.04915254237288136,0.5,0.0,0.04132231404958678,,,0.4,0.2459016393442623,0.0,0.0,0.0,0.0,0.0,,0.20833333333333334,0.18134715025906736,0.0,0.8210227272727273,0.7485296632762906,0.3507853403141361,0.7971014492753623,0.25,0.0,0.7678571428571429,0.15206445115810674,0.8,0.10638297872340426,0.0,0.3516483516483517,0.0,0.24489795918367346,0.09090909090909091,0.4444444444444444,0.6666666666666666,,0.25,0.125,0.0,0.0,0.7272727272727273,0.0,0.08333333333333333,0.25,1.0,0.0,0.5833333333333334,0.0,0.0,0.16666666666666666,,0.0,0.0,0.3541495480690222,0.6363636363636364,0.0,,0.6153846153846154,0.0,0.35714285714285715,0.5,0.7777777777777778,0.0,0.43333333333333335,0.4661016949152542,,0.0,0.0,0.0,0.0,0.30434782608695654,0.0,0.0,0.0,0.02875399361022364,0.09090909090909091,0.20689655172413793,0.0,0.40540540540540543,0.6813186813186813,0.17592592592592593,0.2655786350148368,0.23076923076923078,0.13636363636363635,0.0,0.3427230046948357,0.5025466893039049,0.0,,0.0,,0.0,0.0,0.4857142857142857,0.0,0.043478260869565216,,0.0,0.0,0.0,0.5,0.018018018018018018,,0.0,0.2896174863387978,0.0,0.0,0.0,0.1111111111111111,0.0035971223021582736,0.0,0.11764705882352941,0.0,0.375,0.0,0.0,0.0,,0.0,0.5,0.16129032258064516,0.31797235023041476,0.0,0.0,0.28153153153153154,0.0,0.2503597122302158,0.0,0.0,0.28338418981072855,0.0,1.0,,0.6666666666666666,0.0,,0.0,0.0,0.2857142857142857,0.0
